商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量和成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量 602303812955,1,2019/10/5,0,超会购Super/Mall,2金冠,蘑菇街的衣衣,1000000元,4.7,4.8,4.8,47.87,49.98,44.87,35.87,9.87-13.87,淘金币可抵0.19元//10元店铺优惠券/满188元可用/领取//5元店铺优惠券/满88元可用/领取,1,均码,793506,蚂蚁花呗/信用卡支付/集分宝,1,107,102,0,12148,212,30天内已售出9.5万+件，其中交易成功5.5万+件,4727,187,12139,2,7,质量蛮好/(3166)/衣服很舒服/(3114)/穿着效果好/(850)/版型漂亮/(846)/颜色挺正/(633)/布料好/(546)/手感很好/(210)/大小合适/(179)/做工很赞/(118)/很薄/(69),
588742924694,1,2019/10/6,0,YZ日韩馆,3蓝冠,名品_特卖,2000元,4.8,4.8,4.8,109.00,89.00,0,89.00,79.00,5元店铺优惠券/满120元可用/领取,1,均码,7306,蚂蚁花呗/信用卡支付/集分宝,0,44620,45,0,4319,164,30天内已售出2445件，其中交易成功1946件,284,148,4312,5,2,质量好/(214)/很舒适/(211)/版型好/(166)/穿着漂亮/(125)/颜色很美/(82)/挺厚实的/(62)/料子不错/(48)/款式蛮好/(39)/尺寸很准/(34)/做工不错/(13),
583553689111,1,2019/10/6,0,梦露日记时尚女装,5金冠,梦露日记,30000元,4.7,4.8,4.8,75.90,70.80,0,70.80,79.80,5元店铺优惠券/满158元可用/领取,1,均码,239,蚂蚁花呗/信用卡支付/集分宝,0,73078,25,0,1172,152,30天内已售出3658件，其中交易成功2134件,136,15,1171,1,0,版型好/(87)/衣服不错/(70)/很厚实/(70)/穿着效果好/(28)/衣服很舒服/(24)/便宜/(23)/布料好/(13)/百搭很喜欢/(7)/人群/(7)/快递不错/(6),
583553689111,1,2019/10/6,0,梦露日记时尚女装,5金冠,梦露日记,30000元,4.7,4.8,4.8,75.90,70.80,0,70.80,79.80,5元店铺优惠券/满158元可用/领取,1,均码,239,蚂蚁花呗/信用卡支付/集分宝,0,73078,25,0,1172,152,30天内已售出3658件，其中交易成功2134件,136,15,1171,1,0,版型好/(87)/衣服不错/(70)/很厚实/(70)/穿着效果好/(28)/衣服很舒服/(24)/便宜/(23)/布料好/(13)/百搭很喜欢/(7)/人群/(7)/快递不错/(6),
600633722887,1,2019/10/6,0,AB家/专柜定制,3蓝冠,samyshome,1000元,4.7,4.7,4.7,48.60,48.00,46.80,46.80,36.80,淘金币可抵0.73元//15元店铺优惠券/满210元可用/领取//10元店铺优惠券/满140元可用/领取,1,均码,18431,蚂蚁花呗/信用卡支付/集分宝,0,19200,39,0,914,157,30天内已售出2460件，其中交易成功1934件,39,8,909,5,0,衣服很舒服/(107)/衣服不错/(107)/穿着效果好/(76)/版式好/(65)/颜色挺正/(48)/款式好/(35)/很百搭哦/(35)/布料好/(34)/尺码很准/(32)/做工很赞/(17),
588272121465,1,2019/10/6,1,巴黎丫丫,3蓝冠,巴黎_丫丫,1000元,4.7,4.7,4.8,26.90,28.00,48.80,0,29.00,淘金币可抵0.58元//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1,S/M/L/XL/2XL/3XL,17870,集分宝,0,13295,52,0,1288,244,30天内已售出2154件，其中交易成功1867件,167,44,1225,27,36,整体不错/(92)/很舒服/(77)/穿着美/(64)/板型很好/(59)/实惠/(49)/颜色很好/(35)/如实描述/(21)/面料好/(17)/款式漂亮/(16)/质量不行/(21),
602342471224,1,2019/10/6,0,骨朵家女装,2金冠,冷冷冷冷的咖啡,2200元,4.7,4.8,4.8,89.00,59.00,69.00,59.00,39.00,淘金币可抵0.78元,1,均码,22718,蚂蚁花呗/信用卡支付/集分宝,0,7057,37,1,649,199,30天内已售出3472件，其中交易成功2237件,128,16,648,0,1,衣衣很舒服/(182)/宝贝很赞/(125)/很便宜/(62)/色彩很好/(58)/穿上好看/(51)/外形好看/(40)/料子好/(13)/没有色差/(12)/手感细腻/(9)/物流快/(6),
600666089707,1,2019/10/6,0,羊毛家,3金冠,vipwangting,10000元,4.8,4.8,4.8,169.00,159.00,129.00,99.00,89.00,淘金币可抵1.78元,1,均码,13779,蚂蚁花呗/信用卡支付/集分宝,0,29990,47,1,3658,227,30天内已售出2399件，其中交易成功1898件,573,38,3651,4,3,衣服不错/(553)/衣服很舒服/(497)/版型漂亮/(341)/颜色挺正/(285)/很厚实/(243)/布料好/(188)/穿着效果好/(182)/没有色差/(91)/大小合适/(33)/做工很赞/(10),
602508311257,1,2019/10/6,0,范智乔,2金冠,慢万拍小姐,5000元,4.8,4.8,4.8,118.00,268.00,251.00,249.00,138.00,30元店铺优惠券/满599元可用/领取//20元店铺优惠券/满399元可用/领取//满2件/享部分地区包邮,1,S/M,11362,蚂蚁花呗/信用卡支付/集分宝,0,20349,36,1,99,204,30天内已售出2863件，其中交易成功1896件,23,7,99,0,0,0,
583282830464,1,2019/10/6,0,女主角时尚坊,5蓝冠,女主角时尚坊,8889元,4.7,4.8,4.8,39.90,49.90,49.90,49.90,38.80,100元店铺优惠券/满3999元可用/领取,1,均码,5695,蚂蚁花呗/集分宝,0,28316,44,1,1366,171,30天内已售出2813件，其中交易成功2033件,116,29,1365,0,1,质量好/(131)/衣衣很舒服/(62)/版型漂亮/(52)/很便宜/(46)/穿上好看/(44)/百搭衣服/(18)/大小合适/(16)/料子好/(15)/厚实/(14)/和描述一致/(9),
602097728625,1,2019/10/6,0,下架学姐XJXJ,5蓝冠,可可家cocoga,1000000元,4.8,4.8,4.8,31.98,29.98,34.98,29.98,17.98,淘金币可抵0.35元,1,均码,995929,蚂蚁花呗/信用卡支付/集分宝,0,4017,90,0,831,184,30天内已售出3871件，其中交易成功2578件,308,19,829,2,0,很舒服/(201)/整体不错/(174)/实惠/(146)/穿着美/(72)/版型好/(62)/颜色很好/(46)/面料好/(38)/快递不错/(21)/手感特别好/(19)/尺寸很准/(17),
589236790489,1,2019/10/6,0,衣格子毛衫工厂店,4蓝钻,chengsiqi98913,1000元,4.8,4.8,4.8,128.00,98.00,89.00,89.00,28.00,0,1,S(建议80-90斤)/M(建议90-110斤)/L(建议110-125斤)/XL(建议125-140斤)/2XL(建议140-150斤)/新疆西藏停发,36961,蚂蚁花呗/集分宝,0,2700,17,0,1311,277,30天内已售出2242件，其中交易成功2062件,103,8,1306,5,0,衣服不错/(106)/很舒服/(76)/很便宜/(59)/外形好看/(49)/颜色很好/(25)/穿着美/(24)/面料好/(19)/码数很准/(18)/款式好/(16)/如实描述/(11),
600117001517,1,2019/10/6,1,鄂尔多斯市羊绒爆款,1蓝冠,宫爵sod,1000元,4.8,4.8,4.8,999.00,999.00,999.00,0,259.00,0,1,S/M/L/XL/2XL,5479054,信用卡支付/集分宝,0,690,28,1,2798,217,30天内已售出4167件，其中交易成功3643件,54,10,2777,7,14,很舒服/(107)/质量蛮好/(101)/很划算/(59)/颜色很好/(36)/穿着美/(27)/手感不错/(23)/面料好/(15)/大小合适/(14)/版型漂亮/(14)/做工很好/(10),
599708917653,1,2019/10/6,0,im向/imxiang自制,1金冠,温暖如斯_,4000元,4.8,4.8,4.8,699.00,549.00,289.00,269.00,169.00,0,1,S/现货/M/现货/S/3个工作日/M/3个工作日,1965,信用卡支付/集分宝,0,44717,40,0,502,226,30天内已售出2796件，其中交易成功1865件,63,21,500,1,1,很舒服/(49)/版型好看/(39)/颜色很好/(39)/整体不错/(17)/穿着美/(15)/衣服厚实/(6)/发货快/(4)/没有色差/(4)/如实描述/(3)/料子差/(4),
600250219946,1,2019/10/6,1,木糖少女/MU/TANG,4蓝冠,小小_蕃茄家,6001元,4.7,4.8,4.8,48.56,49.96,49.96,0,38.96,淘金币可抵0.77元//20元店铺优惠券/满399元可用/领取//10元店铺优惠券/满165元可用/领取,1,均码,35965,蚂蚁花呗/信用卡支付/集分宝,0,17878,19,0,1509,182,30天内已售出2847件，其中交易成功2058件,199,15,1505,3,1,质量好/(139)/版型好看/(113)/很舒适/(110)/便宜/(62)/颜色很美/(44)/穿着漂亮/(41)/挺厚实的/(29)/没有色差/(22)/料子不错/(18)/与描述相符/(15),
601837820275,1,2019/10/6,0,Mi/Tao/Studio,1蓝冠,妃美韩品,1000元,4.9,4.9,4.9,80.00,65.00,89.00,79.00,109.00,0,0,S/L/M,191,蚂蚁花呗/集分宝,0,1970,33,1,1009,244,30天内已售出2169件，其中交易成功1187件,454,17,1009,0,0,衣服很舒服/(486)/穿着效果好/(136)/版型好看/(114)/衣服不错/(82)/颜色挺正/(40)/衣服很合身/(34)/下装挺好/(34)/布料好/(21)/款式好/(19)/实惠/(13),
575625038038,1,2019/10/6,0,小羽家自制YUKIHOME,1金冠,neia_7,4000元,4.8,4.8,4.8,318.00,288.00,298.00,298.00,78.00,淘金币可抵1.56元//100元店铺优惠券/满1599元可用/领取//50元店铺优惠券/满999元可用/领取//满2件/享部分地区包邮,1,均码,784,蚂蚁花呗/信用卡支付/集分宝,0,65881,38,0,1134,161,30天内已售出3658件，其中交易成功2004件,33,4,1133,1,0,很舒适/(29)/宝贝很赞/(25)/穿着漂亮/(20)/版型好/(9)/料子不错/(8)/尺寸很准/(5)/与描述相符/(4)/手感很好/(4),
576122651976,1,2019/10/6,0,靓丽女ren,5蓝冠,p997159180,1888元,4.7,4.8,4.8,55.00,23.90,0,23.90,28.90,淘金币可抵0.57元,1,S/M/L/XL/2XL/3XL,13390,蚂蚁花呗/信用卡支付/集分宝,0,10911,17,0,3669,267,30天内已售出2633件，其中交易成功1974件,159,23,3663,1,5,衣衣很舒服/(124)/质量不错/(122)/便宜/(80)/穿上好看/(43)/外形好看/(35)/码数很准/(32)/料子好/(22)/色彩很好/(21)/款式很好/(15)/没有色差/(10),
599917304662,1,2019/10/6,0,丝丝心动羊绒,2蓝冠,丝丝心动羊绒,2008元,4.8,4.8,4.8,39.00,28.00,39.00,35.00,21.90,淘金币可抵0.43元//3元店铺优惠券/满49元可用/领取,1,S/M/L/XL/2XL/3XL,132371,蚂蚁花呗/信用卡支付/集分宝,0,2319,37,1,648,277,30天内已售出5000+件，其中交易成功3489件,156,17,648,0,0,很舒适/(137)/宝贝很赞/(79)/颜色很美/(52)/码数很准/(28)/穿着漂亮/(22)/料子不错/(17)/没有色差/(13)/外形好看/(12)/做工不错/(11)/人群/(9),
579080983885,1,2019/10/6,0,精品女装专柜08,2蓝冠,金牌卖家x,1180元,4.6,4.7,4.7,158.00,39.90,39.90,55.00,29.90,淘金币可抵0.59元,1,2XL/XL/L/M/S,19443,蚂蚁花呗/信用卡支付/集分宝,1,8392,54,1,1619,225,30天内已售出3224件，其中交易成功2339件,119,15,1616,2,1,衣服不错/(107)/很舒服/(105)/实惠/(49)/版型漂亮/(44)/穿着美/(29)/大小合适/(26)/颜色很好/(23)/手感不错/(22)/面料好/(20)/没有色差/(20),
574142034672,1,2019/10/6,0,雅惠格,4蓝冠,雅惠格,1000元,4.6,4.7,4.7,55.00,79.00,38.00,74.90,49.00,淘金币可抵0.98元//20元店铺优惠券/满388元可用/领取//15元店铺优惠券/满158元可用/领取,1,均码,798544,蚂蚁花呗/信用卡支付/集分宝,1,71486,35,1,1156,268,30天内已售出2563件，其中交易成功1870件,66,4,1156,0,0,衣衣很舒服/(76)/式样好/(33)/质量不错/(33)/穿上好看/(30)/料子好/(9)/很百搭/(9)/很划算/(7)/袖子漂亮/(7)/物流快/(7)/服务不错/(4),
598836421174,1,2019/10/6,0,莞城往事品质女装,5蓝钻,牛奶白糖520,1000元,4.7,4.7,4.7,45.00,39.00,89.00,98.00,39.00-129.00,淘金币可抵0.78元//30元店铺优惠券/满399元可用/领取//20元店铺优惠券/满299元可用/领取,1,S/M/L/XL,10288,蚂蚁花呗/信用卡支付/集分宝,0,17236,47,1,1587,359,30天内已售出2244件，其中交易成功1988件,119,24,1568,17,2,宝贝很赞/(251)/穿着漂亮/(205)/很舒适/(190)/版型漂亮/(131)/款式好看/(69)/大小合适/(62)/料子不错/(41)/颜色很美/(40)/百搭/(35)/做工不错/(33),
582359075277,1,2019/10/6,0,OniQueen软糯少女韩系定制,4蓝冠,偶遇幸福时光,1500元,4.6,4.7,4.7,119.00,88.00,76.00,76.00,59.00,淘金币可抵1.18元//10元店铺优惠券/满199元可用/领取//3元店铺优惠券/满99元可用/领取,1,均码,94378,蚂蚁花呗/信用卡支付/集分宝,1,119,8,0,3194,134,30天内已售出2221件，其中交易成功1761件,193,21,3170,17,7,整体不错/(98)/板型很好/(96)/很舒服/(95)/穿着美/(55)/很划算/(26)/如实描述/(19)/款式漂亮/(19)/面料好/(18)/衣服厚实/(18)/挺百搭的/(17),
600565117324,1,2019/10/6,0,千姿/飞扬/潮流衣衣,4蓝冠,酸甜冰糖葫芦甜,1111元,4.7,4.7,4.8,29.90,29.90,29.90,46.80,29.90,淘金币可抵0.59元,1,S/M/L/XL/2XL,17709,蚂蚁花呗/信用卡支付/集分宝,0,8471,15,1,188,183,30天内已售出3221件，其中交易成功1967件,53,35,187,1,0,衣衣很舒服/(28)/宝贝很赞/(24)/色彩很好/(13)/很便宜/(10)/外形好看/(7)/码数很准/(7)/穿上好看/(6)/没有色差/(5)/手感很好/(3)/和描述一致/(3),
565195150413,1,2019/10/6,0,喵喵家网店,1金冠,四季妈妈装衣纺,3000元,4.7,4.8,4.8,29.90,29.90,29.90,29.90,29.80,淘金币可抵0.59元//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1,S（适宜90以下）/M（适宜91-105）/L（适宜106-115）/XL（适宜116-130）/XXL（适宜131-145）/XXXL（146以上）,14918,蚂蚁花呗/信用卡支付/集分宝,1,17733,60,0,3071,256,30天内已售出2116件，其中交易成功1761件,499,64,3061,8,2,很舒服/(349)/整体不错/(307)/穿着美/(175)/版型漂亮/(134)/颜色很好/(126)/款式漂亮/(86)/大小合适/(81)/摸着手感好/(68)/面料好/(53)/做工很好/(21),
536333716353,1,2019/10/6,0,铭星时尚小店,4蓝冠,蔡12358,1000元,4.8,4.8,4.8,35.90,39.90,35.00,45.00,29.90-32.90,淘金币可抵0.59元,1,M码【80-110斤】/XL码【125-135斤】/L码110-125斤】/XXL码【135-145】/3XL码【145-155斤】,22252,蚂蚁花呗/信用卡支付/集分宝,0,36024,26,1,6623,316,30天内已售出2884件，其中交易成功2163件,169,52,6617,4,2,整体不错/(239)/穿着美/(83)/很舒服/(73)/版型好/(73)/颜色很好/(67)/尺寸很准/(54)/款式漂亮/(44)/面料好/(41)/做工很好/(18)/没有色差/(16),
600379007472,1,2019/10/6,1,四秀服装商城,4蓝钻,四秀服装商城,1000元,4.8,4.8,4.8,48.00,48.00,48.00,0,31.90,淘金币可抵0.63元//5元店铺优惠券/满100元可用/领取//2元店铺优惠券/满50元可用/领取,1,S/M/L/XL/2XL,12506,蚂蚁花呗/信用卡支付/集分宝,1,4304,29,1,1234,207,30天内已售出2579件，其中交易成功1937件,213,93,1231,0,3,衣衣很舒服/(177)/质量不错/(123)/版型好看/(62)/穿上好看/(43)/色彩很好/(42)/衣服很合身/(38)/手感很好/(23)/料子好/(20)/款式很好/(20)/做工好/(14),
567663696017,1,2019/10/6,0,伊尚林,4蓝冠,蓝色志林,2000元,4.8,4.8,4.8,168.00,118.00,258.00,118.00,58.00,淘金币可抵1.16元//5元店铺优惠券/满6元可用/领取,1,均码,25937,信用卡支付/集分宝,1,91206,34,1,6337,228,30天内已售出2806件，其中交易成功1915件,168,51,6334,2,1,质量蛮好/(230)/很舒服/(209)/穿着美/(131)/版型漂亮/(122)/颜色很好/(80)/款式很潮/(51)/面料好/(46)/没有色差/(32)/大小合适/(25)/做工很好/(13),
601129134455,1,2019/10/6,0,忠犬小八梨形自制,2金冠,dazui0510,2500元,4.8,4.8,4.8,219.00,199.00,159.00,139.00,79.00,5元店铺优惠券/满6元可用/领取//满2件/送赠品,1,S码【100斤以下选此项模特效果】/M码【115斤以下选此项模特效果】/L码【125斤以下选此项模特效果】,3044,蚂蚁花呗/集分宝,0,10408,27,1,1947,284,30天内已售出3046件，其中交易成功1818件,110,9,1944,3,0,衣服很舒服/(78)/式样好/(77)/质量蛮好/(43)/穿着效果好/(26)/布料好/(14)/实惠/(12)/颜色挺正/(10)/尺码很好/(10)/服务态度好/(9)/尺寸有偏差/(10),
599726385030,1,2019/10/6,0,高/端/羊绒清仓活动一天,1蓝冠,邂逅的唇印,2000元,4.8,4.8,4.8,49.00,98.00,99.00,79.00,69.00,0,1,S/M/L/XL/2XL/3XL,389699,蚂蚁花呗/信用卡支付/集分宝,0,812,10,0,6781,237,30天内已售出3333件，其中交易成功3320件,222,90,6763,14,4,很舒适/(258)/质量不错/(154)/穿着漂亮/(92)/尺码很好/(52)/颜色很美/(36)/手感很好/(34)/式样好/(32)/款式很好/(31)/料子不错/(28)/做工不错/(24),
599941307925,1,2019/10/6,0,weiwei美衣,3金冠,weiwei_1221,69806元,4.6,4.7,4.7,89.90,89.00,85.00,69.00,59.00,淘金币可抵1.18元//50元店铺优惠券/满528元可用/领取//20元店铺优惠券/满258元可用/领取,1,均码,590,蚂蚁花呗/信用卡支付/集分宝,0,72998,51,0,1291,69,30天内已售出2812件，其中交易成功1849件,28,4,1285,2,4,很舒服/(41)/整体不错/(39)/实惠/(18)/版型好/(16)/颜色很好/(12)/衣服厚实/(10)/穿着美/(7)/面料好/(5),
585462320992,1,2019/10/6,0,DK尤物/DAMKELLY,1金冠,兔囡超人,3500元,4.7,4.7,4.8,255.00,329.00,269.00,229.00,69.00,10元店铺优惠券/满199元可用/领取//5元店铺优惠券/满6元可用/领取,1,S/M,4012,蚂蚁花呗/信用卡支付/集分宝,0,99212,20,1,3612,212,30天内已售出2813件，其中交易成功2264件,174,36,3592,8,12,式样好/(138)/宝贝很赞/(96)/穿上好看/(70)/厚实/(68)/衣衣很舒服/(41)/料子好/(20)/衣服百搭/(19)/款式好看/(18)/很划算/(15)/和描述一致/(12),
599481226488,1,2019/10/6,0,范智乔,2金冠,慢万拍小姐,5000元,4.8,4.8,4.8,118.00,259.00,169.00,138.00,109.90,30元店铺优惠券/满599元可用/领取//20元店铺优惠券/满399元可用/领取//满2件/享部分地区包邮,1,S/M/L,5982,蚂蚁花呗/信用卡支付/集分宝,0,31702,49,1,3865,232,30天内已售出2542件，其中交易成功1859件,97,30,3857,4,4,外形好看/(67)/色彩很好/(64)/质量不错/(58)/穿上好看/(47)/衣衣很舒服/(33)/没有色差/(17)/服务不错/(7)/物流快/(7)/划算/(7)/不舒适/(12),
598112494356,1,2019/10/6,0,羊毛家,3金冠,vipwangting,10000元,4.8,4.8,4.8,169.00,99.00,99.00,99.00,49.00,淘金币可抵0.98元,1,均码,13517,蚂蚁花呗/信用卡支付/集分宝,0,57355,44,1,5539,222,30天内已售出2230件，其中交易成功1808件,693,64,5516,14,9,质量不错/(721)/版型好看/(409)/色彩很好/(245)/衣衣很舒服/(237)/穿上好看/(218)/料子好/(161)/厚实/(151)/衣服很合身/(72)/做工好/(19)/不舒适/(34),
599154920106,1,2019/10/6,0,喵喵家网店,1金冠,四季妈妈装衣纺,3000元,4.7,4.8,4.8,29.90,29.90,29.90,29.90,29.90,淘金币可抵0.59元//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1,S/M/L/XL/2XL/3XL,14990,蚂蚁花呗/信用卡支付/集分宝,0,10826,24,0,3411,226,30天内已售出2238件，其中交易成功1693件,619,51,3406,3,2,质量不错/(450)/很舒适/(447)/颜色很美/(181)/穿着漂亮/(143)/版型好/(134)/没有色差/(77)/尺寸很准/(73)/料子不错/(69)/手感很好/(68)/做工不错/(24),
601689989169,1,2019/10/6,0,高火火服装厂,2蓝冠,哥弟衣饰,1088元,4.3,4.5,4.6,278.00,96.00,92.00,168.00,29.80,淘金币可抵0.59元,1,S（适合80~95斤）/M（适合96~110斤）/L（适合111~125斤）/XL（适合126~145斤）,9407,蚂蚁花呗/信用卡支付/集分宝,1,3217,16,1,231,210,30天内已售出2284件，其中交易成功1850件,14,5,217,8,6,整体不错/(17)/很便宜/(11)/式样好/(8)/很舒服/(7)/穿着美/(5)/做工很好/(5)/态度不错/(5)/包装很好/(4)/面料好/(4)/质量不行/(4),
587293618959,1,2019/10/6,0,可可里小姐,5金冠,好孩子v,1000000元,4.7,4.8,4.8,69.98,66.98,59.98,59.98,49.78,淘金币可抵0.99元//20元店铺优惠券/满658元可用/领取//10元店铺优惠券/满328元可用/领取,1,均码,91918,蚂蚁花呗/信用卡支付/集分宝,0,43877,22,1,3154,154,30天内已售出2369件，其中交易成功1912件,301,36,3145,5,4,版型漂亮/(173)/衣服很舒服/(168)/整体不错/(168)/颜色挺正/(64)/穿着效果好/(54)/很便宜/(48)/布料好/(35)/快递不错/(24)/没有色差/(24)/很厚实/(13),
585990086826,1,2019/10/6,0,博星卖场,3蓝冠,羊绒衫精品6888,2000元,4.7,4.8,4.8,49.90,65.00,288.00,26.00,32.00,淘金币可抵0.64元,1,S/M/L/XL/2XL/3XL,20305,蚂蚁花呗/信用卡支付/集分宝,1,16316,29,1,12320,218,30天内已售出2584件，其中交易成功2132件,577,193,12318,2,0,质量不错/(731)/很舒适/(631)/颜色很美/(261)/穿着漂亮/(220)/码数很准/(163)/外形好看/(159)/料子不错/(128)/手感很好/(115)/做工不错/(68)/尺码不对/(35),
580851467405,1,2019/10/6,0,泡芙小姐一,1蓝冠,羊绒衫321,1000元,4.7,4.8,4.7,36.90,38.90,59.90,41.00,46.90,淘金币可抵0.93元//3元店铺优惠券/满49元可用/领取//2元店铺优惠券/满39元可用/领取,1,S/M/L/XL/2XL/3XL,20100,蚂蚁花呗/信用卡支付/集分宝,0,14272,11,0,1341,189,30天内已售出2361件，其中交易成功1818件,97,33,1337,1,3,质量蛮好/(74)/很舒服/(72)/穿着美/(32)/实惠/(28)/版型好看/(23)/衣服很合身/(20)/款式很潮/(15)/面料好/(12)/手感好/(11)/颜色很好/(11),
598708355728,1,2019/10/6,0,ZERO小猪佩奇,1蓝冠,中国滴汉语桥,1100元,4.7,4.8,4.8,89.00,89.00,79.00,99.00,69.00,淘金币可抵6.90元//20元店铺优惠券/满299元可用/领取//10元店铺优惠券/满199元可用/领取,1,S/M/L/XL,7080,蚂蚁花呗/集分宝,1,20888,1,0,1536,138,30天内已售出2141件，其中交易成功1762件,186,134,1534,2,0,宝贝很赞/(181)/衣衣很舒服/(152)/板型很好/(142)/穿上好看/(126)/色彩很好/(69)/料子好/(48)/码子很准/(41)/百搭/(41)/款式好看/(40)/做工好/(19),
601380628170,1,2019/10/6,0,小宅女大购物/xiaozhainv/小宅女家/xiao/zhai/nv,5金冠,小宅女大购物,300001元,4.7,4.7,4.7,80.99,69.58,73.99,69.99,46.99,50元店铺优惠券/满999元可用/领取//20元店铺优惠券/满499元可用/领取,1,均码,174010,蚂蚁花呗/信用卡支付/集分宝,0,11573,26,1,1049,202,30天内已售出2185件，其中交易成功1739件,76,12,1038,4,7,质量不错/(90)/板型很好/(65)/实惠/(48)/挺厚实的/(37)/穿着漂亮/(22)/很舒适/(17)/料子不错/(14)/与描述相符/(13)/性价比很高/(11)/款式很好/(10),
601275075967,1,2019/10/6,0,老板一米六,4蓝冠,chongsukei,2000元,4.8,4.8,4.8,999.00,249.30,239.40,119.00,119.70-154.80,淘金币可抵2.39元,1,S/M/L,1795,蚂蚁花呗/信用卡支付/集分宝,0,26513,90,0,541,216,30天内已售出2511件，其中交易成功1868件,172,19,540,0,1,版型好看/(109)/衣服不错/(60)/衣服很舒服/(55)/颜色挺正/(47)/很厚实/(41)/穿着效果好/(29)/布料好/(15)/没有色差/(14)/跟描述一致/(6)/衣服很薄/(6),
598105914032,1,2019/10/6,0,大美妞羊绒制品,4蓝钻,大美妞羊绒,1006元,4.8,4.8,4.8,99.00,29.90,25.00,29.00,29.90,淘金币可抵0.59元,1,S/M/L/XL/2XL/3XL,39558,蚂蚁花呗/信用卡支付/集分宝,0,2913,34,1,688,199,30天内已售出3138件，其中交易成功2109件,287,20,687,0,1,质量好/(220)/衣衣很舒服/(191)/色彩很好/(87)/穿上好看/(53)/码数很准/(52)/外形好看/(38)/手感还可以/(32)/料子好/(31)/做工好/(30)/厚实/(28),
600095504462,1,2019/10/6,0,龙妹家,2金冠,小龙妹0612,1300元,4.7,4.8,4.8,39.90,39.90,0,39.90,35.00,淘金币可抵0.70元,1,均码,4996474,蚂蚁花呗/信用卡支付/集分宝,0,6621,41,1,1722,178,30天内已售出2172件，其中交易成功1860件,307,24,1714,4,4,很舒适/(381)/质量好/(201)/穿着漂亮/(118)/颜色很美/(98)/版型好看/(94)/料子不错/(42)/衣服很合身/(24)/没有色差/(22)/做工不错/(14)/性价比高/(14),
602058041859,1,2019/10/6,0,超会购Super/Mall,2金冠,蘑菇街的衣衣,1000000元,4.7,4.8,4.8,58.98,56.98,49.98,44.87,36.87,淘金币可抵0.73元//10元店铺优惠券/满188元可用/领取//5元店铺优惠券/满88元可用/领取,1,均码,195806,蚂蚁花呗/信用卡支付/集分宝,1,14187,17,0,390,179,30天内已售出3723件，其中交易成功2104件,151,5,389,0,1,衣服很舒服/(103)/整体不错/(84)/版型好/(70)/穿着效果好/(42)/很便宜/(39)/很厚实/(22)/布料好/(21)/跟描述一致/(12)/颜色挺正/(10)/而且百搭/(9),
584129571356,1,2019/10/6,0,龙妹家,2金冠,小龙妹0612,1300元,4.7,4.8,4.8,79.00,39.00,39.00,39.90,39.90,淘金币可抵0.79元,1,均码/S/L/XL,559190,蚂蚁花呗/信用卡支付/集分宝,0,48698,31,0,2713,199,30天内已售出3065件，其中交易成功2149件,183,25,2693,8,12,质量好/(135)/衣衣很舒服/(127)/版式好/(61)/色彩很好/(56)/便宜/(53)/料子好/(45)/穿上好看/(43)/厚实/(27)/服务不错/(14)/没有色差/(12),
577087225991,1,2019/10/6,1,依念/自制女装,5蓝钻,陈耿弟,1000元,4.8,4.8,4.8,108.00,89.00,68.00,0,58.00,10元店铺优惠券/满200元可用/领取//3元店铺优惠券/满50元可用/领取,1,S/M/L,61,蚂蚁花呗/信用卡支付/集分宝,1,34834,1,1,853,175,30天内已售出2294件，其中交易成功1798件,344,39,850,2,1,质量蛮好/(206)/式样好/(135)/穿着效果好/(89)/衣服很舒服/(77)/款式很潮/(30)/很厚实/(28)/尺码很好/(26)/布料好/(25)/没有色差/(16)/做工很赞/(11),
578084274278,1,2019/10/6,0,小范儿女装店,5蓝冠,geng珊,3001元,4.7,4.7,4.8,25.90,39.60,18.90,22.90,24.90,淘金币可抵1.24元//5元店铺优惠券/满99元可用/领取,1,均码【80-130斤】/均码【收藏宝贝优先发货】,159935,蚂蚁花呗/信用卡支付/集分宝,1,36468,22,0,1125,230,30天内已售出2704件，其中交易成功1925件,161,17,1123,1,1,质量好/(104)/很舒适/(90)/划算/(56)/板型很好/(27)/穿着漂亮/(19)/料子不错/(18)/码子很准/(17)/颜色很美/(16)/挺厚实的/(16)/与描述相符/(13),
601523716431,1,2019/10/6,0,VINI薇妮,1金冠,单纯猪猪7,12897元,4.7,4.8,4.8,229.00,199.00,0,199.00,89.00,0,1,均码,4564,蚂蚁花呗/集分宝,0,21630,21,1,953,172,30天内已售出1975件，其中交易成功1570件,42,7,949,1,3,衣服很舒服/(61)/整体不错/(46)/版型好/(34)/穿着效果好/(32)/颜色挺正/(27)/布料好/(11)/尺寸很准/(10)/便宜/(9)/做工很赞/(8)/快递不错/(5),
